internalCode	providerCode	name	provider	neto	iva	netoIva	minimumTotal	sellPrice	stock	minimumStock
11039	22311-42061-CH	EMPAQUETADURA CULATA HYUNDAI H100 DIESEL D4BA D4BB	ALSACIA	3.060	581	3.641	7.150	7.000		
11041	22311-42855	EMPAQUETADURA CULATA HYUNDAI H100 DIESEL H1 GALLOPER KIA	ALSACIA	6.900	1.311	8.211	16.122	16.000		
11038	2223-42855-CH	EMPAQUETADURA CULATA HYUNDAI H100 DIESEL KIA FRONTIER 2,5	ALSACIA	3.060	581	3.641	7.150	7.000		
11040	22311-42061-TW	EMPAQUETADURA CULATA HYUNDAI H100 DIESEL PORTER 	ALSACIA	3.710	705	4.415	8.669	9.000		
11235	22311-22801 TW	EMPAQUETADURA CULATA METALICA HYUNDAI ACCENT 00-06 G4EB 1,5 SOHC	ALSACIA	10.690	2.031	12.721	24.978	25.000		
11042	MD- 190393-JP	EMPAQUETADURA CULATA MITSUBISHI L300 93-95 L200 93-98 4G84 2,4	ALSACIA	7.150	1.359	8.509	16.706	17.000		
10395	NS069	EMPAQUETADURA CULATA NS V16 T/CAM ALTERNATIVO	IMP MARIN	2.110	401	2.511	4.930	5.500		
11046	28411-26900	EMPAQUETADURA MJULTIPLE ADMISION HYUNDAI ACDENT 1,6 KIA CERATO 1,6	ALSACIA	480	91	571	1.122	1.200		
10396	8-94146-249-0TW	EMPAQUETADURA MULTIPLE ADMISION CHV LUV 4ZA1 1,6-2,3 89	ALSACIA	500	95	595	1.168	2.000		
10397	9-94210-402-0TW	EMPAQUETADURA MULTIPLE ADMISION CHV LUV G161Z-G180Z-G200Z	ALSACIA	360	68	428	841	1.500		
11048	28521-26000	EMPAQUETADURA MULTIPLE ADMISION HYUNDAI ACCENT 00-05 1,5 G4EC DOHC	ALSACIA	1.410	268	1.678	3.295	3.500		
11047	28411-32600	EMPAQUETADURA MULTIPLE ADMISION HYUNDDAI H100 BENCINERO TODOS	ALSACIA	480	91	571	1.122	1.200		
10398	8-94207-284-TW	EMPAQUETADURA MULTIPLE ESCAPE CHEV LUV G161Z-G180Z-G200Z	ALSACIA	770	146	916	1.799	3.500		
10399	8-94246-109-1TW	EMPAQUETADURA MULTIPLE ESCAPE CHV LUV 4ZA1 1,6 2,3 89	ALSACIA	2.260	429	2.689	5.281	7.000		
10400	8-94207-285-0TW	EMPAQUETADURA MULTIPLE ESCAPE CHV LUV G161Z	ALSACIA	800	152	952	1.869	3.500		
11049	28521-22000	EMPAQUETADURA MULTIPLE ESCAPE HYUNDAI ACCENT 1 EJE LEVA SOHC 94	ALSACIA	1.310	249	1.559	3.061	3.000		
11050	28521-26600	EMPAQUETADURA MULTIPLE ESCAPE HYUNDAI ACCENT 1,6 KIA CERATO 1,6	ALSACIA	1.410	268	1.678	3.295	3.500		
11064	MD-050312-JP	EMPAQUETADURA TAPA  VALVULA MITSUBISHI L200 86-06 4D56 HYUNDAI H100	ALSACIA	2.560	486	3.046	5.982	6.500		
10401	8-94214-985-0TW	EMPAQUETADURA TAPA VALVULA CHV LUV 1,6 2,3 4ZA1-4ZD1	ALSACIA	960	182	1.142	2.243	3.500		
10402	8-94200-715-1-TW	EMPAQUETADURA TAPA VALVULA CHV LUV 1,6-1,8-G161Z-G180Z	ALSACIA	860	163	1.023	2.009	3.000		
10403	8-94214-985-0-J	EMPAQUETADURA TAPA VALVULA CHV LUV 88-98 4ZA1 1,6 4ZD1 2,3	ALSACIA	4.140	787	4.927	9.673	10.000		
11054	22441-2A101-TW	EMPAQUETADURA TAPA VALVULA HYUNDAI ACCENT 06 D4FA 1,5 CRDI DIESEL	ALSACIA	2.830	538	3.368	6.612	7.000		
11055	22441-2A101 	EMPAQUETADURA TAPA VALVULA HYUNDAI ACCENT 1,5 DIESEL CRDI	ALSACIA	3.950	751	4.701	9.229	9.500		
11056	22441-22012	EMPAQUETADURA TAPA VALVULA HYUNDAI ACCENT SOHC 1,3 1,5 TODOS	ALSACIA	1.050	200	1.250	2.453	3.500		
11057	22441-33020	EMPAQUETADURA TAPA VALVULA HYUNDAI ELANTRA 1,6 94-95 SANTANAMO 98-03	ALSACIA	1.730	329	2.059	4.042	4.500		
11053	22441-23500	EMPAQUETADURA TAPA VALVULA HYUNDAI ELATRA XD 99-05 G4ED 1,6	ALSACIA	2.350	447	2.797	5.491	6.000		
11052	22441-21000	EMPAQUETADURA TAPA VALVULA HYUNDAI EXCEL 1,3 1,5 87-94 	ALSACIA	1.050	200	1.250	2.453	2.500		
11051	22441-32010	EMPAQUETADURA TAPA VALVULA HYUNDAI H100 93-04 G4CS 2,4 BENCINERO	ALSACIA	1.110	211	1.321	2.594	3.000		
11063	22441-42000	EMPAQUETADURA TAPA VALVULA HYUNDAI H100 DIESEL PORTER GALLOPER	ALSACIA	1.010	192	1.202	2.360	3.000		
11058	22441-27000	EMPAQUETADURA TAPA VAVULA HYDAI EELANTA2,0 DIESEL 2000 SANTAMO	ALSACIA	1.500	285	1.785	3.505	4.000		
11044	MD-0161663-TW	EMPAQUETAUURA CULATA MITSUBISHI LANCER 1,5 4G15 HYUNDAI EXCEL	ALSACIA	2.150	409	2.559	5.024	5.000		
11036	22311-27000	EMPAUETADURA CULATA HYUNDAI ELANTTRA 2,0 DIESEL 2000 SANTA FE	ALSACIA	9.110	1.731	10.841	21.286	21.000		
10404	O384001	ENCENDEDOR COMPLETO	REP AUSTRAL	994	189	1.183	2.323	3.000		
11496	SFY9242	ENCENDEDOR COMPLETO CON LUZ BLISTER SAFARI	MERCOCHILE	1.420	270	1.690	3.318	3.500		
11657	11002	ENCENDEDOR DE AUTO COMPLETO 12V	BRM	1.725	328	2.053	4.031	4.300		
10405	O152501	ENCHUFE 2 CONTATOS	REP AUSTRAL	315	60	375	736	1.000		
10406	O152502	ENCHUFE 2 CONTATOS	REP AUSTRAL	315	60	375	736	1.000		
11183	O152533	ENCHUFE 3 CONECTORES HEMBRA	REP AUSTRAL	261	50	311	610	950		
10407	O152532	ENCHUFE 3 CONECTORES MACHO	REP AUSTRAL	251	48	299	586	900		
10408	O50010022	ENCHUFE 6 CONTACTOS	BENLUB	504	96	600	1.178	1.500		
11697	1308	ENCHUFE INYECTOR 2 PINES	BRM	470	89	559	1.098	1.500		
11610	1105	ENCHUFE PORCELANA 2 CONTACTOS H7	BRM	288	55	343	673	1.000		
10410	O156846	ENCHUFE RELAY 4 PINES	REP AUSTRAL	349	66	415	815	1.000		
10411	O156853	ENCHUFE RELAY 4 PINES	REP AUSTRAL	399	76	475	932	1.000		
10412	O156872	ENCHUFE RELAY 5 PINES	REP AUSTRAL	441	84	525	1.030	1.000		
10413	O156861	ENCHUFE RELAY CERAMICO 4 PINES	REP AUSTRAL	419	80	499	979	1.000		
11301	RT-110	ENCHUFE TRAILER 2 PATAS PAR	MERCOCHILE	650	124	774	1.519	1.800		
11487	O051804	ESPEJO INT PANORAMICO CHICO	REP AUSTRAL	1.894	360	2.254	4.425	4.600		
10414	O051505	ESPEJO INTERIOR ADHESIVO DIA NOCHE	REP AUSTRAL	4.134	785	4.919	9.659	10.000		
11415	GM131010	"ESPEJO INTERIOR CON PEGQAMENTO 10"""	MERCOCHILE	4.190	796	4.986	9.790	9.500		
11184	O051621	ESPEJO LATERAL CROMADO CHEV LUV LH 	REP AUSTRAL	4.698	893	5.591	10.977	12.000		
10415	O051622	ESPEJO LATERAL LUV CROMADO RH	REP AUSTRAL	4.698	893	5.591	10.977	12.000		
10416	O051623	ESPEJO LATERAL LUV NEGRO LH	REP AUSTRAL	3.924	746	4.670	9.169	10.000		
10417	O051624	ESPEJO LATERAL LUV NEGRO RH	REP AUSTRAL	3.924	746	4.670	9.169	10.000		
11335	O051405	ESPEJO MERCEDEZ BENZ C/VISOR NEGRO	REP AUSTRAL	3.529	671	4.200	8.246	8.500		
11068	57775-22000	EXTREMO DDIECCION INTERIOR HYUNDAI ACCENT 94- D HIDRAULICA RH LH	ALSACIA	5.600	1.064	6.664	13.085	13.000		
11065	566820-21100	EXTREMO DIRECCIN RH LH HYUNDAI EXCEL 89-94 STELLAR TODOS 	ALSACIA	2.900	551	3.451	6.776	7.000		
10418	5-44352-015-2	EXTREMO DIRECCION EXT DER BARRA CENTRAL CHEV LUV 1,6-2,0	ALSACIA	2.690	511	3.201	6.285	7.500		
10419	8-94459-480-0-G	EXTREMO DIRECCION EXT DER CHEV LUV 4ZA1-C22NE-4ZD1-89-00 D-MAX	ALSACIA	5.100	969	6.069	11.916	12.500		
10420	8-94459-480-0	EXTREMO DIRECCION EXT DER CHEV LUV 89 1,6-2,2-2,3 4ZD1-C22NE-4ZA1	ALSACIA	2.550	485	3.035	5.958	6.500		
11106	57755-22000	EXTREMO DIRECCION EXT HYUNDAI ELANTRA 93-96 RH - LH	ALSACIA	3.810	724	4.534	8.902	9.000		
10421	5-44352-016-2	EXTREMO DIRECCION EXT IZQ BARRA CENTRAL CHEV LUV 1,6-2,0	ALSACIA	3.000	570	3.570	7.010	7.500		
10422	8-94459-481-0-G	EXTREMO DIRECCION EXT IZQ CHEV LUV 4ZA1-C22NE-4ZD1 89-00/D MAX	ALSACIA	5.150	979	6.129	12.033	12.000		
11683	48570-3S525	EXTREMO DIRECCION EXT IZQ INT DERECHO NISSAN D22 PATHFINDER 97 4WD TERRANO	ALSACIA	1.836	349	2.185	4.290	4.500		
11067	56820-28500	EXTREMO DIRECCION EXTERIOR HYUNDAI ELANTRA 93-96 RH LH	ALSACIA	3.810	724	4.534	8.902	9.000		
11069	56872-43000	EXTREMO DIRECCION EXTERIOR HYUNDAI H100 PORTER 	ALSACIA	4.700	893	5.593	10.982	11.000		
11062	56820-3B000	EXTREMO DIRECCION EXTERIOR RH LH HYUNDAI  	ALSACIA	3.810	724	4.534	8.902	9.000		
11066	56820-22000	EXTREMO DIRECCION EXTERIOR RH LH HYUNDAI ACCENT 95-99 ELANTRA 92-95	ALSACIA	3.910	743	4.653	9.136	9.000		
11060	56820-21000	EXTREMO DIRECCION EXTERIOR RH LH HYUNDAI EXCEL SANTAMO 	ALSACIA	4.710	895	5.605	11.005	11.000		
11061	56820-21100-GMB	EXTREMO DIRECCION RH LH HYUNDAI EXCEL 89-94 STELLAR TODOS	ALSACIA	4.510	857	5.367	10.538	11.000		
11059	56820-22000	EXTREMO DIRECION EXTERIOR HYUNDAI ACCENT 95-99 ELANTRA 92-95 RH LH	ALSACIA	3.910	743	4.653	9.136	9.000		
10423	8-94459-481-0	EXTREMO DIREECION EXT IZQ CHEV LUV 1,6-2,2-2,3 4ZD1-C22NE-4ZA1 89	ALSACIA	2.550	485	3.035	5.958	6.500		
11263	O282691	FAROL DE SEÑAL LATERAL 10 LED 12V AMARILLA	REP AUSTRAL	1.008	192	1.200	2.355	3.000		
11350	O282696	FAROL DE SEÑAL LATERAL 10 LED 12V BLANCO	REP AUSTRAL	1.008	192	1.200	2.355	3.000		
11264	O282693	FAROL DE SEÑAL LATERAL 10 LED 12V ROJA	REP AUSTRAL	1.008	192	1.200	2.355	3.000		
10424	H401908	FAROL HY ACCENT PRIME 03/05 TRASERAS LH 4PTAS 	REFAX	6.960	1.322	8.282	16.262	17.000		
10425	O280203	FAROL INTERIOR BLANCO MULTIVOLTAGE	REP AUSTRAL	2.689	511	3.200	6.283	7.000		
11211	COB21T	FAROL INTERIOR RTECTANGULAR 21T	MERCOCHILE	990	188	1.178	2.313	2.500		
10940	LS01	FAROL LATERAL 10 LED BIVOLTAGE AMARILLO	BRM	1.880	357	2.237	4.393	4.500		
10939	LS02	FAROL LATERAL 10 LED BIVOLTAGE ROJO	BRM	1.880	357	2.237	4.393	4.500		
11622	O280148	FAROL LATERAL 10 LED MULTIVOLTAGE 12/24V BLANCO	REP AUSTRAL	1.485	282	1.767	3.470	3.500		
11436	O280128	FAROL LATERAL 10 LED MULTIVOTAGE 12-24V 	REP AUSTRAL	1.537	292	1.829	3.591	3.500		
11437	O280147	FAROL LATERAL 10 LED MULTIVOTAGE 12-24V 	REP AUSTRAL	1.486	282	1.768	3.472	3.500		
11715	O90600052	FAROL PARACHOQUE CHEV LUV 00/06 RH AMBAR	ALSACIA	1.498	285	1.783	3.500	4.000		
11486	O280235	FAROL PATENTE 12V 3W 	REP AUSTRAL	2.000	380	2.380	4.673	4.900		
11268	O280238	FAROL PATENTE 13 LED	REP AUSTRAL	1.093	208	1.301	2.554	3.000		
11185	O280237	FAROL PATENTE 5 LED 12V 24 V	REP AUSTRAL	2.072	394	2.466	4.841	6.000		
10426	NA-031-3104	FAROL PATENTE CROMADO BLANCO SIMILAR 415	IMBRA	1.220	232	1.452	2.851	3.500		
11402	RL15 	FAROL PATENTE NEGRA 1 AMPOLLETA DELUXE KC 856	MERCOCHILE	1.970	374	2.344	4.603	4.600		
11576	12-72540005	FAROL POSICION DER CHV LUV	V TAPIA	1.592	302	1.894	3.720	3.800		
11575	12-72550005	FAROL POSICION IZQ CHV LUV	V TAPIA	1.592	302	1.894	3.720	3.800		
11717	O90600043	FAROL PUNTA CHEV LUV 89/98 IZQ AMBAR NEGRO	ALSACIA	1.296	246	1.542	3.028	4.900		
11173	1831789005	FAROL PUNTA CHEV LUV DERECHO 89-96	V TAPIA	1.993	379	2.372	4.657	4.900		
11174	1831799005	FAROL PUNTA CHEV LUV IZQUIERDO 89-96	V TAPIA	1.993	379	2.372	4.657	4.900		
11578	18-31789005	FAROL PUNTAA DER CHV LUV 89-93	V TAPIA	1.993	379	2.372	4.657	4.900		
11397	COB18T	FAROL SALON RECTANGULAS 18T	MERCOCHILE	890	169	1.059	2.080	2.500		
11298	RG0211-A	FAROL SEÑAL 18 LED BLISTER DOBLE 12-24V AMARILLA	MERCOCHILE	2.790	530	3.320	6.519	6.000		
11401	HY088Y3A	"FAROL SEÑAL ENGOMADA REDONDA 4 LED 3"" AMBAR"	MERCOCHILE	1.750	333	2.083	4.089	4.300		
11400	HY088Y3R	"FAROL SEÑAL ENGOMADA REDONDA 4 LED 3"" ROJA"	MERCOCHILE	1.750	333	2.083	4.089	4.300		
11598	O280302	FAROL SEÑAL LATERAL AMARILLO C/ AMP 12V	REP AUSTRAL	783	149	932	1.830	2.500		
11600	O280303	FAROL SEÑAL LATERAL BLANCO C/ AMP 12V	REP AUSTRAL	783	149	932	1.830	2.500		
11599	O280301	FAROL SEÑAL LATERAL ROJO C/ AMP 12V	REP AUSTRAL	783	149	932	1.830	2.500		
11171	11-30790005	FAROL TRASERO CHEV LUV DERECHO	V TAPIA	4.173	793	4.966	9.750	9.900		
11172	11-3080005	FAROL TRASERO CHEV LUV IZQUIERDO	V TAPIA	4.173	793	4.966	9.750	9.900		
11709	O90600057	FAROL TRASERO LH CHV LUV 01/06 BLANCO BLANCO ROJO	ALSACIA	3.701	703	4.404	8.648	9.000		
11710	O90600058	FAROL TRASERO RH CHEV LUV 01/06 BLANCO BLANCO ROJO	ALSACIA	3.701	703	4.404	8.648	9.000		
10427	O282665	FAROL TRASERO UNIVERSAL	REP AUSTRAL	2.773	527	3.300	6.479	6.500		
11420	GGA026	FILLER 26 PCS	MERCOCHILE	1.530	291	1.821	3.575	4.000		
11324	GGA032	FILLER 32PC 	MERCOCHILE	1.650	314	1.964	3.855	4.000		
11714	O60820093	FILTRO  ACEITE W940/23 DATSUN 160J 180B 200L BLUEBIRD	ALSACIA	1.551	295	1.846	3.624	4.000		
10428	90915-10001	FILTRO ACEITE  W68/80 TY COROLLA/ TERCEL/YARIS 1,3-1,5	ALSACIA	776	147	923	1.812	2.500		
10429	O10010475	FILTRO ACEITE (ELEMENTO) HU612/2X CHEVROLET CRUZE 18 - SONIC 16 	BENLUB	2.521	479	3.000	5.890	6.000		
11364	93185674	FILTRO ACEITE (ELEMENTO) HU612/2X CHEVROLET CRUZE 18 - SONIC 16 - ASTRA 18 06-	ALSACIA	1.449	275	1.724	3.386	4.000		
10430	O20010086	FILTRO ACEITE (ELEMENTO) HU819/1X  NS X-TRAIL 02-03 YD22ET 2,2L 	BENLUB	2.185	415	2.600	5.105	5.500		
11188		FILTRO ACEITE (ELEMENTO) HU819/1X ACEITE NISSAN X-TRAIL 02-03 YD22ET 2,2L / D-22 03-07 YD25DDTI 2,5L	BENLUB	2.101	399	2.500	4.909	5.500		
11367	 15208-AD200	FILTRO ACEITE (ELEMENTO) HU819/1X ACEITE NS X-TRAIL 02-03 YD22ET 2,2L		1.200	228	1.428	2.804	3.500		
10431	O10010475	FILTRO ACEITE ELEMENTO HU612X HK CHEV CRUCER	BENLUB	2.521	479	3.000	5.890	6.000		
11034	15208-43G00	FILTRO ACEITE NISSAN TERRANO D22 01-02 TD25 TURBO D22 97 QD323 3,2L	ALSACIA	1.963	373	2.336	4.587	4.700		
11320	 0K410-23-802A	FILTRO ACEITE W1035 KIA FRONTIER 27 BESTA PREGIO 27 97-00 K3500 K3600 K4000	BENLUB	2.513	477	2.990	5.872	5.900		
11020	15208-F4300	FILTRO ACEITE W610/4 NISSAN V16 03-10 GA16DNE D21 03-08 KA24E 2,4L	ALSACIA	737	140	877	1.722	3.200		
10434	O266	FILTRO ACEITE W610/80 VITARA GRAND VITARA NOMADE	BENLUB	1.084	206	1.290	2.533	2.500		
10435	90915-03004	FILTRO ACEITE W610/80 VITARA GRAND VITARA NOMADE	ALSACIA	957	182	1.139	2.236	3.000		
11031	MD-135737	FILTRO ACEITE W610/82 MITSUBISHI LANCER COLT 1,3 1,5 1,6 MONTERO 6G72	ALSACIA	643	122	765	1.502	3.000		
10432	O269	FILTRO ACEITE W610/82 MITSUBISHI LANCER,COLT 13 15 16 MONTERO 6G72	BENLUB	1.168	222	1.390	2.729	2.900		
10436	B6Y1-14-302A	FILTRO ACEITE W67/80 KIA CARENS/SHEPIA/MAZDA	ALSACIA	787	150	937	1.839	2.500		
11650	W67/80	FILTRO ACEITE W67/80 KIA CARENS/SHEPIA/MAZDA	BENLUB	1.081	205	1.286	2.526	3.000		
10437	O10010274	FILTRO ACEITE W67/81 SUZUKI ALTO/BALENO/JIMMY	BENLUB	1.084	206	1.290	2.533	3.000		
10438	16510-82701	FILTRO ACEITE W67/81 SUZUKI ALTO/BALENO/JIMMY	ALSACIA	897	170	1.067	2.096	2.800		
10439	90915-YZZE1	FILTRO ACEITE W68/3 TY NEW YARIS 2014	ALSACIA	1.155	219	1.374	2.699	3.500		
10440	O10010276	FILTRO ACEITE W68/80 TOYOTA COROLLA 13/XL/16/GL/TERCELYARIS 15-13 SPORT( OEM 90915-YZZC3)	BENLUB	1.092	207	1.299	2.552	2.500		
10441	9052781	FILTRO ACEITE W68/85 CHEV SAIL/SPARK GT-N300 MAX	ALSACIA	721	137	858	1.685	2.500		
10442	O10010589	FILTRO ACEITE W68/85 CHEV SAIL/SPARK GT-N300 MAX	BENLUB	1.429	272	1.701	3.339	3.500		
11028	FI-025	FILTRO ACEITE W712/12 CHEVETTE - CHEVY 500 CORSA 93-10 1,4 1,6 CHEVROLET	ALSACIA	880	167	1.047	2.056	3.500		
10443	90915-20001	FILTRO ACEITE W712/19 TY HILUX 2,0 94/HIACE 2,0 	ALSACIA	880	167	1.047	2.056	2.800		
10444	94797406	FILTRO ACEITE W712/22 DW RACER/POINTER/HEAVEN	ALSACIA	803	153	956	1.876	2.800		
11633		FILTRO ACEITE W712/22 RACER-POINTER-HEAVEN-NEXIA-ESPERO-LANOS-NUBIRA-LEGANZA-AVEO	BENLUB	1.084	206	1.290	2.533	3.500		
10445	16510-73001	FILTRO ACEITE W712/55 DAIHATSU G20/MAX CUORE FRON	ALSACIA	858	163	1.021	2.005	2.800		
11632		FILTRO ACEITE W712/55 DAIHATSU G20/MAXCUORE L40/50/FRONTE 800/SJ408/SK410	BENLUB	1.084	206	1.290	2.533	3.500		
10446	O290	FILTRO ACEITE W713/1 NISSAN V16 93-02/120/130/SENTRA	BENLUB	2.101	399	2.500	4.909	4.800		
11713	O60820088	FILTRO ACEITE W713/1 NISSAN V16 93-02/120/130/SENTRA	ALSACIA	823	156	979	1.923	3.500		
11361	 FI-035	FILTRO ACEITE W713/16 FIAT  BRAVO CINQUECENTO FIORINOFIORINO 95/ MAREA PALIO		1.200	228	1.428	2.804	3.000		
10448	O10010307	FILTRO ACEITE W75/2 RENAUL KANWOO 03 DIESEL	BENLUB	1.596	303	1.899	3.729	3.900		
10932	O10010311	FILTRO ACEITE W815 PEUGEOT 205 CITROEN	BENLUB	1.169	222	1.391	2.731	3.000		
11362	 FI-003-	FILTRO ACEITE W818/10 CHEVROLET C10 SILVERADO C-1500	BENLUB	1.252	238	1.490	2.925	3.500		
10449	O10010318	FILTRO ACEITE W818/4 CHEV LUV/DAHIATSU/TY	BENLUB	1.252	238	1.490	2.925	3.500		
10450	O10010318	FILTRO ACEITE W818/4 TOYOTA COROLLA 12/16 STARLET GREAT WALL DEER 	BENLUB	1.168	222	1.390	2.729	3.000		
11026	15601-33020	FILTRO ACEITE W818/4 TOYOTA COROLLA 12/16 STARLET GREAT WALL DEER 	ALSACIA	737	140	877	1.722	3.800		
11716	O60820090	FILTRO ACEITE W818/8 CHEV LUV 88-96/HY TODOS BENCI MITSUBISHI L100	ALSACIA	686	130	816	1.603	3.000		
10433	O320	FILTRO ACEITE W818/8 CHEVROLET LUV 89-98/HYUNDAI TODOS BENCINEROS-IDEM 682054	BENLUB	1.084	206	1.290	2.533	3.000		
11032	26310-27200	FILTRO ACEITE W830/3 HYUNDAI ACCENT PRIME ELANTRA TUCSON GETZ 	ALSACIA	1.219	232	1.451	2.848	4.000		
11022	LS-152A	FILTRO ACEITE W914/7 PEUGEOT 404 DIESEL 504 GR18 504 SE 505GR 	ALSACIA	963	183	1.146	2.250	3.500		
11024	15600-25010	FILTRO ACEITE W920/21 TOYOTA - DAIHATSUN- DOGE CHRYSLER - FIAT- LADA- PEUGE	ALSACIA	1.188	226	1.414	2.776	3.500		
10452	O10010455	FILTRO ACEITE W920/21 TOYOTA HILUX 28- FORD RANGER 2,8 	BENLUB	1.336	254	1.590	3.122	3.500		
11711	O60820092	FILTRO ACEITE W920/41 CHEVROLET LUV 76-88 TODAS ASKA 84-91 1,8 2,0	ALSACIA	856	163	1.019	2.000	3.500		
11366	9420000073	FILTRO ACEITE W924/10 MAHINDRA SCORPIO-PICK-UP 16		1.500	285	1.785	3.505	4.500		
11018	OK551-14-302	FILTRO ACEITE W927/8 FRONTIER 97-05 2,7-3,0 GRAN D BESTA 01-05 3,0 H100	ALSACIA	1.306	248	1.554	3.052	3.800		
10453	O10010379	FILTRO ACEITE W927/8 FRONTIER 97-05 27-30/GRAND BESTA 01-05 30/H100 	BENLUB	2.513	477	2.990	5.872	6.000		
11365	 0K551-14-302	FILTRO ACEITE W927/8 FRONTIER 97-05 27-30/GRAND BESTA 01-05 30/H100-PORTER GALLO 93		1.500	285	1.785	3.505	4.500		
10454	O378	FILTRO ACEITE W927/8 HK KIA/ HY 2001 ADELANTE	BENLUB	2.429	462	2.891	5.675	5.500		
10455	O10010379	FILTRO ACEITE W927/8 HK KIA/ HY 2001 ADELANTE	BENLUB	2.479	471	2.950	5.792	6.000		
11360	 26300-42010	FILTRO ACEITE WP928/81 H100 DIESEL PORTER TODOS MITSUBISHI L200 DIESEL	ALSACIA	1.626	309	1.935	3.799	4.500		
11151		FILTRO AIRE C-1286/1 PEUGEOT PARTNER 19 D 00- 206 D CITROEN BERLINGO, XSARA 19 D	BENLUB	2.941	559	3.500	6.872	6.700		
10456	O10010027	FILTRO AIRE C-15135 NISSAN D-22 01-06 ZD30DD 3,0L / D-22 03-07 YD25DD-	BENLUB	4.202	798	5.000	9.818	10.500		
11191		FILTRO AIRE C-15135 NISSAN D-22 01-06 ZD30DD 3,0L / D-22 03-07 YD25DD-TI 2,5L	BENLUB	4.118	782	4.900	9.622	9.500		
11152		FILTRO AIRE C-1559 NISSAN TERRANO D22 97-07 QD32 /TERRANO D22 00-07 TD27 	BENLUB	3.782	719	4.501	8.837	8.600		
11190		FILTRO AIRE C-1559 NISSAN TERRANO D22 97-07 QD32 /TERRANO D22 00-07 TD27 (Alt=188mm  De=148mm  Di=75	BENLUB	4.202	798	5.000	9.818	9.500		
11369	 1444-F5	FILTRO AIRE C-1760 CITROEN BERLINGO ( 1444-84 )		1.800	342	2.142	4.206	4.990		
11372	 C-21104	FILTRO AIRE C-21104 PEUGEOT PARTNER 04-08 19L DIESEL / 04-08 20L DIESEL		1.700	323	2.023	3.972	4.500		
11376	 13780-84250	FILTRO AIRE C-2224/2  SUZUKI MARUTI		1.700	323	2.023	3.972	4.500		
10457	O10010144	FILTRO AIRE C-2256 OPEL COMBO PICK UP CORSA 10 CITY CORSA 14 16	BENLUB	2.353	447	2.800	5.498	5.500		
11371	 8-94465-656-0	FILTRO AIRE C-2262 CHEVROLET LUV INY MULTIPUNTO 98-		1.700	323	2.023	3.972	4.500		
10458	O10010631	FILTRO AIRE C-2329/1 NISSAN V16 98-04 /SUBARU LEGACY GL	BENLUB	2.437	463	2.900	5.694	5.600		
11368	 16546-73C10	FILTRO AIRE C-2329/1 NISSAN V16 98-04 /SUBARU LEGACY GL		1.250	238	1.488	2.921	3.500		
10459	O20010059	FILTRO AIRE C-2340 NISSAN TIIDA 16-18 -16 09-11	BENLUB	2.101	399	2.500	4.909	5.000		
11154		FILTRO AIRE C-2368 DAIHATSU CHARADE GIRO APPLAUSE 93/ CATALITICOS	BENLUB	3.361	639	4.000	7.853	7.700		
10460	O10010518	FILTRO AIRE C-2419 TOYOTA YARIS 15-13 06-09 -COROLLA 16-18 08-10 (21050)	BENLUB	2.092	397	2.489	4.888	4.600		
11375	 28130-4A001	FILTRO AIRE C-24196 HYUNDAI H1 98-07 D4BH DIESEL		2.900	551	3.451	6.776	7.300		
11155		FILTRO AIRE C-2426 TOYOTA TERCEL MOTOR 2E 13 GL-XL	BENLUB	3.277	623	3.900	7.657	7.500		
11156		FILTRO AIRE C-2512 NISSAN SENTRA 20 08-12 -RENAULT MEGANE 116 16V 2003-	BENLUB	3.277	623	3.900	7.657	7.500		
11157		FILTRO AIRE C-2535 TOYOTA HILUX 24 93-97 / MAZDA 25 V6	BENLUB	3.277	623	3.900	7.657	7.500		
10461	O10010612	FILTRO AIRE C-2542 HYUNDAI TERRACAN (TODOS)	BENLUB	1.840	350	2.190	4.299	4.600		
11158		FILTRO AIRE C-2546 TOYOTA YARIS 00-05 1NZFE-2NZFE 15L-13L	BENLUB	2.017	383	2.400	4.713	4.600		
10462	O10010096	FILTRO AIRE C-2572 HYUNDAI ACCENT PRIME 1500CC 2000/	BENLUB	2.437	463	2.900	5.694	5.500		
11153		FILTRO AIRE C-2598 DAEWOO ESPERO 94-/ PRINCE-HEAVEN-NEXIA (CUADRADO)	BENLUB	2.101	399	2.500	4.909	4.800		
10463	O10010566	FILTRO AIRE C-26026 HY ACENT 2011	BENLUB	2.773	527	3.300	6.479	6.000		
10464	O10010367	FILTRO AIRE C-2663 CHV LUV/DAHIATSU/DATSUN	BENLUB	2.437	463	2.900	5.694	6.000		
10465	O10010611	FILTRO AIRE C-2692 CHEVROLET SAIL 14 11-14	BENLUB	2.311	439	2.750	5.400	5.500		
10466	O10010242	FILTRO AIRE C-2775 HYUNDAI ACCENT 1,4-16CC 06-09 KIA RIO 06-09 14 16CC 05-09	BENLUB	2.513	477	2.990	5.872	5.500		
11370	 28113-1G000	FILTRO AIRE C-2775 HYUNDAI ACCENT 1,4-16CC 06-09 KIA RIO 06-09 14 16CC 05-09		1.500	285	1.785	3.505	4.500		
10467	O10010220	FILTRO AIRE C-2964 NS SENTRA/V16/SB LEGACY/SAMSUNG SM-3 SM-5	BENLUB	2.101	399	2.500	4.909	4.900		
11373	 1444-X5	FILTRO AIRE C-3282 PEUGEOT PARTNER-BERLINGO HDI 16		1.800	342	2.142	4.206	4.500		
